"","Approved.symbol","NCBI.Gene.ID","keggGene"
"44333","Scn10a",20264,"mmu:20264"
"44338","Scn11a",24046,"mmu:24046"
"44340","Wdr48",67561,"mmu:67561"
"44342","Gorasp1",74498,"mmu:74498"
"44343","Ttc21a",74052,"mmu:74052"
"44346","Csrnp1",215418,"mmu:215418"
"44353","Xirp1",22437,"mmu:22437"
"44355","Cx3cr1",13051,"mmu:13051"
"44357","Ccr8",12776,"mmu:12776"
"44358","Slc25a38",208638,"mmu:208638"
"44366","Rpsa",16785,"mmu:16785"
"44367","Mobp",17433,"mmu:17433"
"44370","Myrip",245049,"mmu:245049"
"44374","Eif1b",68969,"mmu:68969"
"44375","Entpd3",215446,"mmu:215446"
"44376","Rpl14",67115,"mmu:67115"
"44377","Ctnnb1",12387,"mmu:12387"
"44379","Ulk4",209012,"mmu:209012"
"44387","Trak1",67095,"mmu:67095"
"44404","Cck",12424,"mmu:12424"
"44407","Lyzl4",69032,"mmu:69032"
"44410","Vipr1",22354,"mmu:22354"
"44412","Sec22c",215474,"mmu:215474"
"44419","Deb1",26901,"mmu:26901"
"44420","Nktr",18087,"mmu:18087"
"44427","Zfp651",270210,"mmu:270210"
"44430","Klhl40",72330,"mmu:72330"
"44432","Hhatl",74770,"mmu:74770"
"44439","Ccdc13",100502861,"mmu:100502861"
"44445","Higd1a",56295,"mmu:56295"
"44447","Ackr2",59289,"mmu:59289"
"44451","Cyp8b1",13124,"mmu:13124"
"44452","Fam198a",245050,"mmu:245050"
"44457","Pomgnt2",215494,"mmu:215494"
"44462","Snrk",20623,"mmu:20623"
"44469","Ano10",102566,"mmu:102566"
"44474","Abhd5",67469,"mmu:67469"
"44477","Topaz1",671232,"mmu:671232"
"44478","Tcaim",382117,"mmu:382117"
"44484","Gm35549",102639178,"mmu:102639178"
"44486","Zfp445",235682,"mmu:235682"
"44495","Zkscan7",382118,"mmu:382118"
"44499","Zfp105",22646,"mmu:22646"
"44501","1110059G10Rik",66202,"mmu:66202"
"44502","Kif15",209737,"mmu:209737"
"44508","Tmem42",66079,"mmu:66079"
"44512","Tgm4",331046,"mmu:331046"
"44514","Zdhhc3",69035,"mmu:69035"
"44528","Exosc7",66446,"mmu:66446"
"44531","Clec3b",21922,"mmu:21922"
"44532","Cdcp1",109332,"mmu:109332"
"44535","Tmem158",72309,"mmu:72309"
"44536","Lars2",102436,"mmu:102436"
"44538","Limd1",29806,"mmu:29806"
"44540","Sacm1l",83493,"mmu:83493"
"44542","Slc6a20b",22599,"mmu:22599"
"44543","Slc6a20a",102680,"mmu:102680"
"44544","Lztfl1",93730,"mmu:93730"
"44547","Ccr9",12769,"mmu:12769"
"44549","Fyco1",17281,"mmu:17281"
"44552","Cxcr6",80901,"mmu:80901"
"44553","Xcr1",23832,"mmu:23832"
"44554","Ccr1",12768,"mmu:12768"
"44555","Ccr1l1",12770,"mmu:12770"
"44556","Ccr3",12771,"mmu:12771"
"44559","Ccr2",12772,"mmu:12772"
"44563","Ccr5",12774,"mmu:12774"
"44564","Gm39469",105243585,"mmu:105243585"
"44570","LOC108167694",108167694,"mmu:108167694"
"44572","LOC108167320",108167320,"mmu:108167320"
"44575","Gm30674",102632652,"mmu:102632652"
"44576","H60c",670558,"mmu:670558"
"44580","Ppp1r14c",76142,"mmu:76142"
"44583","Iyd",70337,"mmu:70337"
"44584","Plekhg1",213783,"mmu:213783"
"44591","Mthfd1l",270685,"mmu:270685"
"44595","Akap12",83397,"mmu:83397"
"44596","Zbtb2",381990,"mmu:381990"
"44598","Rmnd1",66084,"mmu:66084"
"44608","Armt1",73419,"mmu:73419"
"44612","Ccdc170",100504234,"mmu:100504234"
"44616","Esr1",13982,"mmu:13982"
"44627","Syne1",64009,"mmu:64009"
"44650","Myct1",68632,"mmu:68632"
"44651","Vip",22353,"mmu:22353"
"44656","Gm40595",105245097,"mmu:105245097"
"44657","Fbxo5",67141,"mmu:67141"
"44658","Mtrf1l",108853,"mmu:108853"
"44659","Rgs17",56533,"mmu:56533"
"44662","Gm3213",100041224,"mmu:100041224"
"44663","Oprm1",18390,"mmu:18390"
"44678","Ipcef1",320495,"mmu:320495"
"44688","Cnksr3",215748,"mmu:215748"
"44719","Ppil4",67418,"mmu:67418"
"44721","Zc3h12d",237256,"mmu:237256"
"44724","Tab2",68652,"mmu:68652"
"44728","Ust",338362,"mmu:338362"
"44730","Gm40600",105245106,"mmu:105245106"
"44731","Sash1",70097,"mmu:70097"
"44738","Samd5",320825,"mmu:320825"
"44740","Stxbp5",78808,"mmu:78808"
"44747","Adgb",215772,"mmu:215772"
"44758","Rab32",67844,"mmu:67844"
"44759","Grm1",14816,"mmu:14816"
"44765","Shprh",268281,"mmu:268281"
"44769","Fbxo30",71865,"mmu:71865"
"44772","Epm2a",13853,"mmu:13853"
"44773","Utrn",22288,"mmu:22288"
"44787","Stx11",74732,"mmu:74732"
"44793","Sf3b5",66125,"mmu:66125"
"44794","Plagl1",22634,"mmu:22634"
"44795","Zc2hc1b",75122,"mmu:75122"
"44796","Ltv1",353258,"mmu:353258"
"44798","Phactr2",215789,"mmu:215789"
"44815","Fuca2",66848,"mmu:66848"
"44818","Pex3",56535,"mmu:56535"
"44821","Adat2",66757,"mmu:66757"
"44823","Aig1",66253,"mmu:66253"
"44826","Hivep2",15273,"mmu:15273"
"44839","Adgrg6",215798,"mmu:215798"
"44846","Vta1",66201,"mmu:66201"
"44848","Gje1",76743,"mmu:76743"
"44849","Nmbr",18101,"mmu:18101"
"44850","Cited2",17684,"mmu:17684"
"44851","Txlnb",378431,"mmu:378431"
"44852","Heca",380629,"mmu:380629"
"44854","Abracl",73112,"mmu:73112"
"44856","Reps1",19707,"mmu:19707"
"44861","Ect2l",100045792,"mmu:100045792"
"44863","Ccdc28a",215814,"mmu:215814"
"44864","Nhsl1",215819,"mmu:215819"
"44872","Hebp2",56016,"mmu:56016"
"44873","Arfgef3",215821,"mmu:215821"
"44874","Gm4922",237300,"mmu:237300"
"44876","Perp",64058,"mmu:64058"
"44877","Tnfaip3",21929,"mmu:21929"
"44880","Olig3",94222,"mmu:94222"
"44881","Ifngr1",15979,"mmu:15979"
"44882","Il22ra2",237310,"mmu:237310"
"44883","Il20ra",237313,"mmu:237313"
"44888","Slc35d3",76157,"mmu:76157"
"44890","Pex7",18634,"mmu:18634"
"44892","Map3k5",26408,"mmu:26408"
"44894","Map7",17761,"mmu:17761"
"44901","Rpl32l",621697,"mmu:621697"
"44906","Bclaf1",72567,"mmu:72567"
"44912","Mtfr2",71804,"mmu:71804"
"44914","Pde7b",29863,"mmu:29863"
"44916","Ahi1",52906,"mmu:52906"
"44919","Myb",17863,"mmu:17863"
"44921","Hbs1l",56422,"mmu:56422"
"44927","Aldh8a1",237320,"mmu:237320"
"44928","Sgk1",20393,"mmu:20393"
"44934","4930444G20Rik",114671,"mmu:114671"
"44935","E030030I06Rik",319887,"mmu:319887"
"44938","Raet1e",379043,"mmu:379043"
"44945","H60b",667281,"mmu:667281"
"44948","Raet1d",56554,"mmu:56554"
"44950","Slc2a12",353169,"mmu:353169"
"44955","Tbpl1",237336,"mmu:237336"
"44957","Tcf21",21412,"mmu:21412"
"44958","Eya4",14051,"mmu:14051"
"44971","Rps12",20042,"mmu:20042"
"44972","Slc18b1",76306,"mmu:76306"
"44975","Vnn3",26464,"mmu:26464"
"44976","Vnn1",22361,"mmu:22361"
"44978","Taar1",111174,"mmu:111174"
"44979","Taar2",209512,"mmu:209512"
"44980","Taar3",493809,"mmu:493809"
"44981","Taar4",209513,"mmu:209513"
"44982","Taar5",215854,"mmu:215854"
"44983","Taar6",215855,"mmu:215855"
"44984","Taar7a",215856,"mmu:215856"
"44985","Taar7b",209517,"mmu:209517"
"44986","Taar7d",435206,"mmu:435206"
"44987","Taar7e",276742,"mmu:276742"
"44988","Taar7f",435207,"mmu:435207"
"44989","Taar8a",215859,"mmu:215859"
"44990","Taar8b",382348,"mmu:382348"
"44991","Taar8c",494546,"mmu:494546"
"44992","Taar9",503558,"mmu:503558"
"44993","Stx7",53331,"mmu:53331"
"44996","Moxd1",59012,"mmu:59012"
"44997","LOC102638890",102638890,"mmu:102638890"
"44998","Ctgf",14219,"mmu:14219"
"44999","Enpp1",18605,"mmu:18605"
"45004","Enpp3",209558,"mmu:209558"
"45005","Med23",70208,"mmu:70208"
"45007","Arg1",11846,"mmu:11846"
"45008","LOC108167801",108167801,"mmu:108167801"
"45009","Akap7",432442,"mmu:432442"
"45021","Epb41l2",13822,"mmu:13822"
"45038","Smlr1",100504474,"mmu:100504474"
"45039","Tmem200a",77220,"mmu:77220"
"45044","Samd3",268288,"mmu:268288"
"45054","L3mbtl3",237339,"mmu:237339"
"45063","Arhgap18",73910,"mmu:73910"
"45065","Gm30534",102632470,"mmu:102632470"
"45066","Lama2",16773,"mmu:16773"
"45071","Ptprk",19272,"mmu:19272"
"45091","Themis",210757,"mmu:210757"
"45094","2310057J18Rik",67719,"mmu:67719"
"45095","Soga3",67412,"mmu:67412"
"45097","9330159F19Rik",212448,"mmu:212448"
"45102","Echdc1",52665,"mmu:52665"
"45105","Rnf146",68031,"mmu:68031"
"45110","Gm30698",102632693,"mmu:102632693"
"45111","Rspo3",72780,"mmu:72780"
"45112","Cenpw",66311,"mmu:66311"
"45114","Trmt11",73681,"mmu:73681"
"45122","Hint3",66847,"mmu:66847"
"45126","Ncoa7",211329,"mmu:211329"
"45132","Hey2",15214,"mmu:15214"
"45133","Hddc2",69692,"mmu:69692"
"45135","Tpd52l1",21987,"mmu:21987"
"45140","Supt4b",100041294,"mmu:100041294"
"45141","Rnf217",268291,"mmu:268291"
"45142","Nkain2",432450,"mmu:432450"
"45145","Trdn",76757,"mmu:76757"
"45146","Clvs2",215890,"mmu:215890"
"45149","Sult3a2",215895,"mmu:215895"
"45151","Sult3a1",57430,"mmu:57430"
"45154","Rsph4a",212892,"mmu:212892"
"45155","Zufsp",72580,"mmu:72580"
"45161","Rwdd1",66521,"mmu:66521"
"45162","Fam26d",270711,"mmu:270711"
"45163","Trappc3l",692132,"mmu:692132"
"45164","Fam26e",103511,"mmu:103511"
"45165","Fam26f",215900,"mmu:215900"
"45166","Dse",212898,"mmu:212898"
"45170","Tspyl1",22110,"mmu:22110"
"45171","Tspyl4",72480,"mmu:72480"
"45172","Nt5dc1",319638,"mmu:319638"
"45174","Col10a1",12813,"mmu:12813"
"45176","Frk",14302,"mmu:14302"
"45181","Amd2",100041585,"mmu:100041585"
"45182","Hs3st5",319415,"mmu:319415"
"45186","Hdac2",15182,"mmu:15182"
"45189","Marcks",17118,"mmu:17118"
"45190","Rfpl4b",215919,"mmu:215919"
"45191","Lama4",16775,"mmu:16775"
"45192","Fam229b",66337,"mmu:66337"
"45196","Tube1",71924,"mmu:71924"
"45198","Wisp3",327743,"mmu:327743"
"45199","Fyn",14360,"mmu:14360"
"45205","Traf3ip2",103213,"mmu:103213"
"45207","Rev3l",19714,"mmu:19714"
"45212","Mfsd4b2",72045,"mmu:72045"
"45213","Mfsd4b3",100041085,"mmu:100041085"
"45214","Mfsd4b5",215928,"mmu:215928"
"45217","Mfsd4b1",215929,"mmu:215929"
"45219","Slc16a10",72472,"mmu:72472"
"45222","Rpf2",67239,"mmu:67239"
"45225","Gtf3c6",67371,"mmu:67371"
"45227","Amd1",11702,"mmu:11702"
"45228","Cdk19",78334,"mmu:78334"
"45232","Gm32234",102634715,"mmu:102634715"
"45234","Slc22a16",70840,"mmu:70840"
"45236","Ddo",70503,"mmu:70503"
"45245","Mettl24",327747,"mmu:327747"
"45250","Cdc40",71713,"mmu:71713"
"45251","Wasf1",83767,"mmu:83767"
"45254","Gpr6",140741,"mmu:140741"
"45256","Fig4",103199,"mmu:103199"
"45257","Ak9",633979,"mmu:633979"
"45258","LOC108167806",108167806,"mmu:108167806"
"45259","Zbtb24",268294,"mmu:268294"
"45263","Mical1",171580,"mmu:171580"
"45270","Smpd2",20598,"mmu:20598"
"45273","Ppil6",73075,"mmu:73075"
"45277","Cd164",53599,"mmu:53599"
"45278","Ccdc162",75973,"mmu:75973"
"45289","Cep57l1",103268,"mmu:103268"
"45293","Sesn1",140742,"mmu:140742"
"45295","Armc2",213402,"mmu:213402"
"45300","Foxo3",56484,"mmu:56484"
"45302","Lace1",215951,"mmu:215951"
"45307","Snx3",54198,"mmu:54198"
"45308","Nr2e1",21907,"mmu:21907"
"45310","Ostm1",14628,"mmu:14628"
"45311","Sec63",140740,"mmu:140740"
"45315","Scml4",268297,"mmu:268297"
"45326","Sobp",109205,"mmu:109205"
"45329","Pdss2",71365,"mmu:71365"
"45334","Bend3",331623,"mmu:331623"
"45338","1700021F05Rik",67851,"mmu:67851"
"45343","Cd24a",12484,"mmu:12484"
"45344","Qrsl1",76563,"mmu:76563"
"45345","Rtn4ip1",170728,"mmu:170728"
"45346","Aim1",11630,"mmu:11630"
"45349","Atg5",11793,"mmu:11793"
"45354","Prdm1",12142,"mmu:12142"
"45360","Prep",19072,"mmu:19072"
"45362","Popdc3",78977,"mmu:78977"
"45364","Bves",23828,"mmu:23828"
"45367","Lin28b",380669,"mmu:380669"
"45375","Hace1",209462,"mmu:209462"
"45382","Grik2",14806,"mmu:14806"
"45393","LOC108167809",108167809,"mmu:108167809"
"45394","Ascc3",77987,"mmu:77987"
"45396","Sim1",20464,"mmu:20464"
"45404","Lilr4b",14727,"mmu:14727"
"45407","Lilrb4a",14728,"mmu:14728"
"45409","Fam162b",77296,"mmu:77296"
"45411","Gprc6a",210198,"mmu:210198"
"45412","Rfx6",320995,"mmu:320995"
"45414","Vgll2",215031,"mmu:215031"
"45416","Ros1",19886,"mmu:19886"
"45423","Dcbld1",66686,"mmu:66686"
"45427","Gopc",94221,"mmu:94221"
"45429","Nepn",66650,"mmu:66650"
"45432","Nus1",52014,"mmu:52014"
"45433","Slc35f1",215085,"mmu:215085"
"45434","Cep85l",100038725,"mmu:100038725"
"45438","Pln",18821,"mmu:18821"
"45440","Mcm9",71567,"mmu:71567"
"45444","Asf1a",66403,"mmu:66403"
"45447","Fam184a",75906,"mmu:75906"
"45462","Man1a",17155,"mmu:17155"
"45466","Tbc1d32",544696,"mmu:544696"
"45469","Msl3l2",73390,"mmu:73390"
"45471","Gja1",14609,"mmu:14609"
"45472","Hsf2",15500,"mmu:15500"
"45475","Serinc1",56442,"mmu:56442"
"45476","Pkib",18768,"mmu:18768"
"45486","Fabp7",12140,"mmu:12140"
"45487","Smpdl3a",57319,"mmu:57319"
"45492","Lims1",110829,"mmu:110829"
"45502","Ranbp2",19386,"mmu:19386"
"45503","Ccdc138",76138,"mmu:76138"
"45509","Edar",13608,"mmu:13608"
"45513","Sh3rf3",237353,"mmu:237353"
"45516","Sept10",103080,"mmu:103080"
"45520","Sowahc",268301,"mmu:268301"
"45521","P4ha1",18451,"mmu:18451"
"45525","Pla2g12b",69836,"mmu:69836"
"45528","Oit3",18302,"mmu:18302"
"45529","Mcu",215999,"mmu:215999"
"45531","Micu1",216001,"mmu:216001"
"45535","Dnajb12",56709,"mmu:56709"
"45536","Ddit4",74747,"mmu:74747"
"45537","Anapc16",52717,"mmu:52717"
"45539","Ascc1",69090,"mmu:69090"
"45547","Spock2",94214,"mmu:94214"
"45550","Chst3",53374,"mmu:53374"
"45555","Psap",19156,"mmu:19156"
"45563","Cdh23",22295,"mmu:22295"
"45572","Vsir",74048,"mmu:74048"
"45574","Gm17455",100302688,"mmu:100302688"
"45579","Slc29a3",71279,"mmu:71279"
"45583","Unc5b",107449,"mmu:107449"
"45585","Pcbd1",13180,"mmu:13180"
"45586","Sgpl1",20397,"mmu:20397"
"45590","Tbata",65971,"mmu:65971"
"45596","Adamts14",237360,"mmu:237360"
"45597","Prf1",18646,"mmu:18646"
"45599","Pald1",27355,"mmu:27355"
"45603","Nodal",18119,"mmu:18119"
"45604","Eif4ebp2",13688,"mmu:13688"
"45607","LOC108167814",108167814,"mmu:108167814"
"45608","Lrrc20",216011,"mmu:216011"
"45612","Npffr1",237362,"mmu:237362"
"45614","Ppa1",67895,"mmu:67895"
"45615","Sar1a",20224,"mmu:20224"
"45620","Tysnd1",71767,"mmu:71767"
"45625","Aifm2",71361,"mmu:71361"
"45637","H2afy2",404634,"mmu:404634"
"45639","Gm2137",100039284,"mmu:100039284"
"45640","Col13a1",12817,"mmu:12817"
"45664","2010107G23Rik",69894,"mmu:69894"
"45667","Neurog3",11925,"mmu:11925"
"45668","Tspan15",70423,"mmu:70423"
"45672","Tacr2",21337,"mmu:21337"
"45673","Hk1",15275,"mmu:15275"
"45681","Hkdc1",216019,"mmu:216019"
"45685","Supv3l1",338359,"mmu:338359"
"45687","Vps26a",30930,"mmu:30930"
"45690","Srgn",19073,"mmu:19073"
"45695","Kif1bp",72320,"mmu:72320"
"45697","Ddx21",56200,"mmu:56200"
"45698","Ddx50",94213,"mmu:94213"
"45702","Stox1",216021,"mmu:216021"
"45704","Ccar1",67500,"mmu:67500"
"45710","Tet1",52463,"mmu:52463"
"45717","Slc25a16",73132,"mmu:73132"
"45719","Dna2",327762,"mmu:327762"
"45721","Rufy2",70432,"mmu:70432"
"45727","Hnrnph3",432467,"mmu:432467"
"45733","Pbld2",67307,"mmu:67307"
"45737","Pbld1",68371,"mmu:68371"
"45742","Atoh7",53404,"mmu:53404"
"45744","Mypn",68802,"mmu:68802"
"45745","Herc4",67345,"mmu:67345"
"45754","Sirt1",93759,"mmu:93759"
"45756","Dnajc12",30045,"mmu:30045"
"45758","Ctnna3",216033,"mmu:216033"
"45762","Lrrtm3",216028,"mmu:216028"
"45763","Reep3",28193,"mmu:28193"
"45793","Zfp365",216049,"mmu:216049"
"45794","Rtkn2",170799,"mmu:170799"
"45798","Arid5b",71371,"mmu:71371"
"45804","1700040L02Rik",73287,"mmu:73287"
"45806","Tmem26",327766,"mmu:327766"
"45808","Rhobtb1",69288,"mmu:69288"
"45819","Cdk1",12534,"mmu:12534"
"45820","Ank3",11735,"mmu:11735"
"45874","Ccdc6",76551,"mmu:76551"
"45877","Mrln",69563,"mmu:69563"
"45879","Slc16a9",66859,"mmu:66859"
"45881","Fam13c",71721,"mmu:71721"
"45887","Phyhipl",70911,"mmu:70911"
"45890","Bicc1",83675,"mmu:83675"
"45892","Tfam",21780,"mmu:21780"
"45894","Ube2d1",216080,"mmu:216080"
"45897","Cisd1",52637,"mmu:52637"
"45898","Ipmk",69718,"mmu:69718"
"45901","Zwint",52696,"mmu:52696"
"45904","Pcdh15",11994,"mmu:11994"
"45922","Rsph14",71236,"mmu:71236"
"45927","Gnaz",14687,"mmu:14687"
"45931","Rab36",76877,"mmu:76877"
"45942","Bcr",110279,"mmu:110279"
"45945","Specc1l",74392,"mmu:74392"
"45950","Adora2a",11540,"mmu:11540"
"45955","Upb1",103149,"mmu:103149"
"45956","Gucd1",68778,"mmu:68778"
"45959","Snrpd3",67332,"mmu:67332"
"45960","Lrrc75b",192734,"mmu:192734"
"45962","Ggt1",14598,"mmu:14598"
"45967","Ggt5",23887,"mmu:23887"
"45970","Susd2",71733,"mmu:71733"
"45972","Cabin1",104248,"mmu:104248"
"45977","Ddt",13202,"mmu:13202"
"45978","Gstt3",103140,"mmu:103140"
"45979","Gstt1",14871,"mmu:14871"
"45981","Gstt4",75886,"mmu:75886"
"45983","Gstt2",14872,"mmu:14872"
"45988","Mif",17319,"mmu:17319"
"45989","Derl3",70377,"mmu:70377"
"45994","Smarcb1",20587,"mmu:20587"
"45996","Mmp11",17385,"mmu:17385"
"45999","Chchd10",103172,"mmu:103172"
"46001","Gm867",333670,"mmu:333670"
"46014","Vpreb3",22364,"mmu:22364"
"46016","Gm5134",333669,"mmu:333669"
"46026","Zfp280b",64453,"mmu:64453"
"46029","Slc5a4b",64454,"mmu:64454"
"46033","Slc5a4a",64452,"mmu:64452"
"46034","Prmt2",15468,"mmu:15468"
"46037","S100b",20203,"mmu:20203"
"46038","Dip2a",64451,"mmu:64451"
"46042","Pcnt",18541,"mmu:18541"
"46058","2610028H24Rik",76964,"mmu:76964"
"46063","Ybey",216119,"mmu:216119"
"46065","Mcm3ap",54387,"mmu:54387"
"46067","Lss",16987,"mmu:16987"
"46071","Spatc1l",76573,"mmu:76573"
"46074","Ftcd",14317,"mmu:14317"
"46077","Col6a2",12834,"mmu:12834"
"46079","Col6a1",12833,"mmu:12833"
"46080","Pcbp3",59093,"mmu:59093"
"46096","Slc19a1",20509,"mmu:20509"
"46105","Col18a1",12822,"mmu:12822"
"46112","Pofut2",80294,"mmu:80294"
"46113","Adarb1",110532,"mmu:110532"
"46119","Fam207a",108707,"mmu:108707"
"46121","Itgb2",16414,"mmu:16414"
"46125","Pttg1ip",108705,"mmu:108705"
"46127","Sumo3",20610,"mmu:20610"
"46131","Ube2g2",22213,"mmu:22213"
"46132","Tspear",252974,"mmu:252974"
"46135","Gm19402",100502831,"mmu:100502831"
"46138","Gm9508",670895,"mmu:670895"
"46139","Gm10024",100009614,"mmu:100009614"
"46140","Gm10142",100502921,"mmu:100502921"
"46141","Krtap12-1",16694,"mmu:16694"
"46142","Gm10100",100502953,"mmu:100502953"
"46143","Gm9736",77763,"mmu:77763"
"46148","Gm3233",100041250,"mmu:100041250"
"46149","Gm3238",100041261,"mmu:100041261"
"46150","LOC102640500",102640500,"mmu:102640500"
"46151","Gm3250",100041281,"mmu:100041281"
"46152","Gm7137",634504,"mmu:634504"
"46154","Gm9639",675294,"mmu:675294"
"46155","Gm19668",100503388,"mmu:100503388"
"46156","Gm9507",670880,"mmu:670880"
"46157","Gm2696",100040299,"mmu:100040299"
"46158","Krtap10-4",100191037,"mmu:100191037"
"46159","Krtap10-10",544710,"mmu:544710"
"46160","Gm36176",102639995,"mmu:102639995"
"46161","Gm10318",622629,"mmu:622629"
"46162","Gm3285",100041351,"mmu:100041351"
"46166","Lrrc3",237387,"mmu:237387"
"46167","Trpm2",28240,"mmu:28240"
"46177","1810043G02Rik",67884,"mmu:67884"
"46180","Pfkl",18641,"mmu:18641"
"46182","Aire",11634,"mmu:11634"
"46195","Dnmt3l",54427,"mmu:54427"
"46201","Icosl",50723,"mmu:50723"
"46202","D10Jhu81e",28295,"mmu:28295"
"46203","Pwp2",110816,"mmu:110816"
"46204","Trappc10",216131,"mmu:216131"
"46205","Agpat3",28169,"mmu:28169"
"46214","Rrp1",18114,"mmu:18114"
"46216","Cstb",13014,"mmu:13014"
"46217","Pdxk",216134,"mmu:216134"
"46218","Olfr1358",258224,"mmu:258224"
"46219","Ilvbl",216136,"mmu:216136"
"46223","Syde1",71709,"mmu:71709"
"46225","Olfr1357",257883,"mmu:257883"
"46226","Casp14",12365,"mmu:12365"
"46228","Ccdc105",70976,"mmu:70976"
"46229","Slc1a6",20513,"mmu:20513"
"46232","Olfr1356",258305,"mmu:258305"
"46233","Olfr1355",257734,"mmu:257734"
"46234","Olfr1354",259163,"mmu:259163"
"46235","Olfr8",18372,"mmu:18372"
"46236","Olfr1353",259044,"mmu:259044"
"46237","Olfr1352",259074,"mmu:259074"
"46238","Olfr1351",259042,"mmu:259042"
"46239","Olfr57",18357,"mmu:18357"
"46240","2610008E11Rik",72128,"mmu:72128"
"46244","Vmn2r80",624765,"mmu:624765"
"46245","Vmn2r81",216144,"mmu:216144"
"46246","Vmn2r82",624845,"mmu:624845"
"46247","Vmn2r83",625029,"mmu:625029"
"46248","Plpp2",50784,"mmu:50784"
"46252","Mier2",70427,"mmu:70427"
"46260","Theg",21830,"mmu:21830"
"46263","C2cd4c",237397,"mmu:237397"
"46265","Shc2",216148,"mmu:216148"
"46266","Odf3l2",382384,"mmu:382384"
"46267","Madcam1",17123,"mmu:17123"
"46269","Tpgs1",110012,"mmu:110012"
"46270","Cdc34",216150,"mmu:216150"
"46275","Gzmm",16904,"mmu:16904"
"46280","Bsg",12215,"mmu:12215"
"46282","Hcn2",15166,"mmu:15166"
"46283","Polrmt",216151,"mmu:216151"
"46284","Fgf22",67112,"mmu:67112"
"46286","Rnf126",70294,"mmu:70294"
"46289","Fstl3",83554,"mmu:83554"
"46290","Prss57",73106,"mmu:73106"
"46296","Palm",18483,"mmu:18483"
"46300","Misp",78906,"mmu:78906"
"46307","Ptbp1",19205,"mmu:19205"
"46310","Plppr3",216152,"mmu:216152"
"46313","Prtn3",19152,"mmu:19152"
"46314","Elane",50701,"mmu:50701"
"46315","Cfd",11537,"mmu:11537"
"46317","Med16",216154,"mmu:216154"
"46322","R3hdm4",109284,"mmu:109284"
"46324","Kiss1r",114229,"mmu:114229"
"46330","Arid3a",13496,"mmu:13496"
"46335","Wdr18",216156,"mmu:216156"
"46337","Grin3b",170483,"mmu:170483"
"46342","Tmem259",216157,"mmu:216157"
"46345","Cnn2",12798,"mmu:12798"
"46346","Abca7",27403,"mmu:27403"
"46354","Hmha1",70719,"mmu:70719"
"46359","Polr2e",66420,"mmu:66420"
"46360","Gpx4",625249,"mmu:625249"
"46362","Sbno2",216161,"mmu:216161"
"46373","Stk11",20869,"mmu:20869"
"46380","Cbarp",100503659,"mmu:100503659"
"46393","Atp5d",66043,"mmu:66043"
"46396","Midn",59090,"mmu:59090"
"46402","Cirbp",12696,"mmu:12696"
"46405","1600002K03Rik",69770,"mmu:69770"
"46406","Efna2",13637,"mmu:13637"
"46407","Mum1",68114,"mmu:68114"
"46410","Ndufs7",75406,"mmu:75406"
"46412","Gamt",14431,"mmu:14431"
"46415","Dazap1",70248,"mmu:70248"
"46425","Rps15",20054,"mmu:20054"
"46427","Apc2",23805,"mmu:23805"
"46432","2310011J03Rik",66374,"mmu:66374"
"46433","Pcsk4",18551,"mmu:18551"
"46445","Reep6",70335,"mmu:70335"
"46449","Adamtsl5",66548,"mmu:66548"
"46454","Plk5",216166,"mmu:216166"
"46460","Mex3d",237400,"mmu:237400"
"46462","Mbd3",17192,"mmu:17192"
"46466","Uqcr11",66594,"mmu:66594"
"46467","Tcf3",21423,"mmu:21423"
"46479","Onecut3",246086,"mmu:246086"
"46480","Atp8b3",67331,"mmu:67331"
"46482","Rexo1",66932,"mmu:66932"
"46488","Klf16",118445,"mmu:118445"
"46489","Abhd17a",216169,"mmu:216169"
"46492","Adat3",100113398,"mmu:100113398"
"46493","Scamp4",56214,"mmu:56214"
"46494","Csnk1g2",103236,"mmu:103236"
"46498","Btbd2",208198,"mmu:208198"
"46502","Mknk2",17347,"mmu:17347"
"46505","Mob3a",208228,"mmu:208228"
"46506","Izumo4",71564,"mmu:71564"
"46523","Ap3d1",11776,"mmu:11776"
"46524","Dot1l",208266,"mmu:208266"
"46531","Plekhj1",78670,"mmu:78670"
"46536","Sf3a2",20222,"mmu:20222"
"46540","Amh",11705,"mmu:11705"
"46542","Jsrp1",71912,"mmu:71912"
"46546","Oaz1",18245,"mmu:18245"
"46548","Lingo3",237403,"mmu:237403"
"46553","Lsm7",66094,"mmu:66094"
"46555","Sppl2b",73218,"mmu:73218"
"46567","Tmprss9",432478,"mmu:432478"
"46572","Timm13",30055,"mmu:30055"
"46573","Lmnb2",16907,"mmu:16907"
"46575","Gadd45b",17873,"mmu:17873"
"46576","Gng7",14708,"mmu:14708"
"46578","Diras1",208666,"mmu:208666"
"46580","Slc39a3",106947,"mmu:106947"
"46587","Sgta",52551,"mmu:52551"
"46591","Thop1",50492,"mmu:50492"
"46592","Creb3l3",208677,"mmu:208677"
"46593","Map2k2",26396,"mmu:26396"
"46597","Zbtb7a",16969,"mmu:16969"
"46602","Pias4",59004,"mmu:59004"
"46603","Eef2",13629,"mmu:13629"
"46604","Dapk3",13144,"mmu:13144"
"46609","Nmrk2",69564,"mmu:69564"
"46611","Atcay",16467,"mmu:16467"
"46612","Zfr2",103406,"mmu:103406"
"46614","Matk",17179,"mmu:17179"
"46625","Mrpl54",66047,"mmu:66047"
