"","Approved.symbol","NCBI.Gene.ID","keggGene"
"751","CDX1",1044,"hsa:1044"
"752","CDX2",1045,"hsa:1045"
"753","CDX4",1046,"hsa:1046"
"754","CLGN",1047,"hsa:1047"
"755","CEACAM5",1048,"hsa:1048"
"756","CEBPA",1050,"hsa:1050"
"757","CEBPB",1051,"hsa:1051"
"758","CEBPD",1052,"hsa:1052"
"759","CEBPE",1053,"hsa:1053"
"760","CEBPG",1054,"hsa:1054"
"761","CEL",1056,"hsa:1056"
"762","CENPA",1058,"hsa:1058"
"763","CENPB",1059,"hsa:1059"
"764","CENPC",1060,"hsa:1060"
"765","CENPE",1062,"hsa:1062"
"766","CENPF",1063,"hsa:1063"
"767","CES1",1066,"hsa:1066"
"768","CETN1",1068,"hsa:1068"
"769","CETN2",1069,"hsa:1069"
"770","CETN3",1070,"hsa:1070"
"771","CETP",1071,"hsa:1071"
"772","CFL1",1072,"hsa:1072"
"773","CFL2",1073,"hsa:1073"
"774","CTSC",1075,"hsa:1075"
"775","CFTR",1080,"hsa:1080"
"776","CGA",1081,"hsa:1081"
"777","CGB3",1082,"hsa:1082"
"778","CEACAM3",1084,"hsa:1084"
"779","CEACAM7",1087,"hsa:1087"
"780","CEACAM8",1088,"hsa:1088"
"781","CEACAM4",1089,"hsa:1089"
"782","CHAD",1101,"hsa:1101"
"783","RCBTB2",1102,"hsa:1102"
"784","CHAT",1103,"hsa:1103"
"785","RCC1",1104,"hsa:1104"
"786","CHD1",1105,"hsa:1105"
"787","CHD2",1106,"hsa:1106"
"788","CHD3",1107,"hsa:1107"
"789","CHD4",1108,"hsa:1108"
"790","AKR1C4",1109,"hsa:1109"
"791","CHEK1",1111,"hsa:1111"
"792","FOXN3",1112,"hsa:1112"
"793","CHGA",1113,"hsa:1113"
"794","CHGB",1114,"hsa:1114"
"795","CHI3L1",1116,"hsa:1116"
"796","CHI3L2",1117,"hsa:1117"
"797","CHIT1",1118,"hsa:1118"
"798","CHKA",1119,"hsa:1119"
"799","CHKB",1120,"hsa:1120"
"800","CHM",1121,"hsa:1121"
"801","CHML",1122,"hsa:1122"
"802","CHN1",1123,"hsa:1123"
"803","CHN2",1124,"hsa:1124"
"804","CHRM1",1128,"hsa:1128"
"805","CHRM2",1129,"hsa:1129"
"806","LYST",1130,"hsa:1130"
"807","CHRM3",1131,"hsa:1131"
"808","CHRM4",1132,"hsa:1132"
"809","CHRM5",1133,"hsa:1133"
"810","CHRNA1",1134,"hsa:1134"
"811","CHRNA2",1135,"hsa:1135"
"812","CHRNA3",1136,"hsa:1136"
"813","CHRNA4",1137,"hsa:1137"
"814","CHRNA5",1138,"hsa:1138"
"815","CHRNA7",1139,"hsa:1139"
"816","CHRNB1",1140,"hsa:1140"
"817","CHRNB2",1141,"hsa:1141"
"818","CHRNB3",1142,"hsa:1142"
"819","CHRNB4",1143,"hsa:1143"
"820","CHRND",1144,"hsa:1144"
"821","CHRNE",1145,"hsa:1145"
"822","CHRNG",1146,"hsa:1146"
"823","CHUK",1147,"hsa:1147"
"824","CIDEA",1149,"hsa:1149"
"825","CKB",1152,"hsa:1152"
"826","CIRBP",1153,"hsa:1153"
"827","CISH",1154,"hsa:1154"
"828","TBCB",1155,"hsa:1155"
"829","CKM",1158,"hsa:1158"
"830","CKMT1B",1159,"hsa:1159"
"831","CKMT2",1160,"hsa:1160"
"832","ERCC8",1161,"hsa:1161"
"833","CKS1B",1163,"hsa:1163"
"834","CKS2",1164,"hsa:1164"
"835","AP2M1",1173,"hsa:1173"
"836","AP1S1",1174,"hsa:1174"
"837","AP2S1",1175,"hsa:1175"
"838","AP3S1",1176,"hsa:1176"
"839","CLC",1178,"hsa:1178"
"840","CLCA1",1179,"hsa:1179"
"841","CLCN1",1180,"hsa:1180"
"842","CLCN2",1181,"hsa:1181"
"843","CLCN3",1182,"hsa:1182"
"844","CLCN4",1183,"hsa:1183"
"845","CLCN5",1184,"hsa:1184"
"846","CLCN6",1185,"hsa:1185"
"847","CLCN7",1186,"hsa:1186"
"848","CLCNKA",1187,"hsa:1187"
"849","CLCNKB",1188,"hsa:1188"
"850","CLU",1191,"hsa:1191"
"851","CLIC1",1192,"hsa:1192"
"852","CLIC2",1193,"hsa:1193"
"853","CLK1",1195,"hsa:1195"
"854","CLK2",1196,"hsa:1196"
"855","CLK3",1198,"hsa:1198"
"856","TPP1",1200,"hsa:1200"
"857","CLN3",1201,"hsa:1201"
"858","CLN5",1203,"hsa:1203"
"859","CLNS1A",1207,"hsa:1207"
"860","CLPS",1208,"hsa:1208"
"861","CLPTM1",1209,"hsa:1209"
"862","CLTA",1211,"hsa:1211"
"863","CLTB",1212,"hsa:1212"
"864","CLTC",1213,"hsa:1213"
"865","CMA1",1215,"hsa:1215"
"866","CCR1",1230,"hsa:1230"
"867","CCR3",1232,"hsa:1232"
"868","CCR4",1233,"hsa:1233"
"869","CCR5",1234,"hsa:1234"
"870","CCR6",1235,"hsa:1235"
"871","CCR7",1236,"hsa:1236"
"872","CCR8",1237,"hsa:1237"
"873","ACKR2",1238,"hsa:1238"
"874","CMKLR1",1240,"hsa:1240"
"875","LTB4R",1241,"hsa:1241"
"876","ABCC2",1244,"hsa:1244"
"877","CNGB1",1258,"hsa:1258"
"878","CNGA1",1259,"hsa:1259"
"879","CNGA2",1260,"hsa:1260"
"880","CNGA3",1261,"hsa:1261"
"881","CNGA4",1262,"hsa:1262"
"882","PLK3",1263,"hsa:1263"
"883","CNN1",1264,"hsa:1264"
"884","CNN2",1265,"hsa:1265"
"885","CNN3",1266,"hsa:1266"
"886","CNP",1267,"hsa:1267"
"887","CNR1",1268,"hsa:1268"
"888","CNR2",1269,"hsa:1269"
"889","CNTF",1270,"hsa:1270"
"890","CNTFR",1271,"hsa:1271"
"891","CNTN1",1272,"hsa:1272"
"892","COL1A1",1277,"hsa:1277"
"893","COL1A2",1278,"hsa:1278"
"894","COL2A1",1280,"hsa:1280"
"895","COL3A1",1281,"hsa:1281"
"896","COL4A1",1282,"hsa:1282"
"897","COL4A2",1284,"hsa:1284"
"898","COL4A3",1285,"hsa:1285"
"899","COL4A4",1286,"hsa:1286"
"900","COL4A5",1287,"hsa:1287"
"901","COL4A6",1288,"hsa:1288"
"902","COL5A1",1289,"hsa:1289"
"903","COL5A2",1290,"hsa:1290"
"904","COL6A1",1291,"hsa:1291"
"905","COL6A2",1292,"hsa:1292"
"906","COL6A3",1293,"hsa:1293"
"907","COL7A1",1294,"hsa:1294"
"908","COL8A1",1295,"hsa:1295"
"909","COL8A2",1296,"hsa:1296"
"910","COL9A1",1297,"hsa:1297"
"911","COL9A2",1298,"hsa:1298"
"912","COL9A3",1299,"hsa:1299"
"913","COL10A1",1300,"hsa:1300"
"914","COL11A1",1301,"hsa:1301"
"915","COL11A2",1302,"hsa:1302"
"916","COL12A1",1303,"hsa:1303"
"917","COL13A1",1305,"hsa:1305"
"918","COL15A1",1306,"hsa:1306"
"919","COL16A1",1307,"hsa:1307"
"920","COL17A1",1308,"hsa:1308"
"921","COL19A1",1310,"hsa:1310"
"922","COMP",1311,"hsa:1311"
"923","COMT",1312,"hsa:1312"
"924","COPA",1314,"hsa:1314"
"925","COPB1",1315,"hsa:1315"
"926","KLF6",1316,"hsa:1316"
"927","SLC31A1",1317,"hsa:1317"
"928","SLC31A2",1318,"hsa:1318"
"929","CORT",1325,"hsa:1325"
"930","MAP3K8",1326,"hsa:1326"
"931","COX4I1",1327,"hsa:1327"
"932","COX5B",1329,"hsa:1329"
"933","COX6A1",1337,"hsa:1337"
"934","COX6A2",1339,"hsa:1339"
"935","COX6B1",1340,"hsa:1340"
"936","COX6C",1345,"hsa:1345"
"937","COX7A1",1346,"hsa:1346"
"938","COX7A2",1347,"hsa:1347"
"939","COX7B",1349,"hsa:1349"
"940","COX7C",1350,"hsa:1350"
"941","COX8A",1351,"hsa:1351"
"942","COX10",1352,"hsa:1352"
"943","COX11",1353,"hsa:1353"
"944","COX15",1355,"hsa:1355"
"945","CP",1356,"hsa:1356"
"946","CPA1",1357,"hsa:1357"
"947","CPA2",1358,"hsa:1358"
"948","CPA3",1359,"hsa:1359"
"949","CPB1",1360,"hsa:1360"
"950","CPB2",1361,"hsa:1361"
"951","CPD",1362,"hsa:1362"
"952","CPE",1363,"hsa:1363"
"953","CLDN4",1364,"hsa:1364"
"954","CLDN3",1365,"hsa:1365"
"955","CLDN7",1366,"hsa:1366"
"956","CPM",1368,"hsa:1368"
"957","CPN1",1369,"hsa:1369"
"958","CPN2",1370,"hsa:1370"
"959","CPOX",1371,"hsa:1371"
"960","CPS1",1373,"hsa:1373"
"961","CPT1A",1374,"hsa:1374"
"962","CPT1B",1375,"hsa:1375"
"963","CPT2",1376,"hsa:1376"
"964","CR1",1378,"hsa:1378"
"965","CR1L",1379,"hsa:1379"
"966","CR2",1380,"hsa:1380"
"967","CRABP1",1381,"hsa:1381"
"968","CRABP2",1382,"hsa:1382"
"969","CRAT",1384,"hsa:1384"
"970","CREB1",1385,"hsa:1385"
"971","ATF2",1386,"hsa:1386"
"972","CREBBP",1387,"hsa:1387"
"973","ATF6B",1388,"hsa:1388"
"974","CREBL2",1389,"hsa:1389"
"975","CREM",1390,"hsa:1390"
"976","CRH",1392,"hsa:1392"
"977","CRHBP",1393,"hsa:1393"
"978","CRHR1",1394,"hsa:1394"
"979","CRHR2",1395,"hsa:1395"
"980","CRIP1",1396,"hsa:1396"
"981","CRIP2",1397,"hsa:1397"
"982","CRK",1398,"hsa:1398"
"983","CRKL",1399,"hsa:1399"
"984","CRMP1",1400,"hsa:1400"
"985","CRP",1401,"hsa:1401"
"986","HAPLN1",1404,"hsa:1404"
"987","CRX",1406,"hsa:1406"
"988","CRY1",1407,"hsa:1407"
"989","CRY2",1408,"hsa:1408"
"990","CRYAA",1409,"hsa:1409"
"991","CRYAB",1410,"hsa:1410"
"992","CRYBA1",1411,"hsa:1411"
"993","CRYBA2",1412,"hsa:1412"
"994","CRYBA4",1413,"hsa:1413"
"995","CRYBB1",1414,"hsa:1414"
"996","CRYBB2",1415,"hsa:1415"
"997","CRYBB3",1417,"hsa:1417"
"998","CRYGA",1418,"hsa:1418"
"999","CRYGB",1419,"hsa:1419"
"1000","CRYGC",1420,"hsa:1420"
"1001","CRYGD",1421,"hsa:1421"
"1002","CRYGS",1427,"hsa:1427"
"1003","CRYM",1428,"hsa:1428"
"1004","CRYZ",1429,"hsa:1429"
"1005","CS",1431,"hsa:1431"
"1006","MAPK14",1432,"hsa:1432"
"1007","CSE1L",1434,"hsa:1434"
"1008","CSF1",1435,"hsa:1435"
"1009","CSF1R",1436,"hsa:1436"
"1010","CSF2",1437,"hsa:1437"
"1011","CSF2RA",1438,"hsa:1438"
"1012","CSF2RB",1439,"hsa:1439"
"1013","CSF3",1440,"hsa:1440"
"1014","CSF3R",1441,"hsa:1441"
"1015","CSH1",1442,"hsa:1442"
"1016","CSH2",1443,"hsa:1443"
"1017","CSHL1",1444,"hsa:1444"
"1018","CSK",1445,"hsa:1445"
"1019","CSN1S1",1446,"hsa:1446"
"1020","CSN2",1447,"hsa:1447"
"1021","CSN3",1448,"hsa:1448"
"1022","CSNK1A1",1452,"hsa:1452"
"1023","CSNK1D",1453,"hsa:1453"
"1024","CSNK1E",1454,"hsa:1454"
"1025","CSNK1G2",1455,"hsa:1455"
"1026","CSNK1G3",1456,"hsa:1456"
"1027","CSNK2A1",1457,"hsa:1457"
"1028","CSNK2A2",1459,"hsa:1459"
"1029","CSNK2B",1460,"hsa:1460"
"1030","VCAN",1462,"hsa:1462"
"1031","NCAN",1463,"hsa:1463"
"1032","CSPG4",1464,"hsa:1464"
"1033","CSRP1",1465,"hsa:1465"
"1034","CSRP2",1466,"hsa:1466"
"1035","SLC25A10",1468,"hsa:1468"
"1036","CST1",1469,"hsa:1469"
"1037","CST2",1470,"hsa:1470"
"1038","CST3",1471,"hsa:1471"
"1039","CST4",1472,"hsa:1472"
"1040","CST5",1473,"hsa:1473"
"1041","CST6",1474,"hsa:1474"
"1042","CSTA",1475,"hsa:1475"
"1043","CSTB",1476,"hsa:1476"
"1044","CSTF1",1477,"hsa:1477"
"1045","CSTF2",1478,"hsa:1478"
"1046","CSTF3",1479,"hsa:1479"
"1047","CTAG1B",1485,"hsa:1485"
"1048","CTBS",1486,"hsa:1486"
"1049","CTBP1",1487,"hsa:1487"
"1050","CTBP2",1488,"hsa:1488"
"1051","CTF1",1489,"hsa:1489"
"1052","CCN2",1490,"hsa:1490"
"1053","CTH",1491,"hsa:1491"
"1054","CTLA4",1493,"hsa:1493"
"1055","CTNNA1",1495,"hsa:1495"
"1056","CTNNA2",1496,"hsa:1496"
"1057","CTNS",1497,"hsa:1497"
"1058","CTNNB1",1499,"hsa:1499"
"1059","CTNND1",1500,"hsa:1500"
"1060","CTNND2",1501,"hsa:1501"
"1061","CTPS1",1503,"hsa:1503"
"1062","CTRB1",1504,"hsa:1504"
"1063","CTRL",1506,"hsa:1506"
"1064","CTSB",1508,"hsa:1508"
"1065","CTSD",1509,"hsa:1509"
"1066","CTSE",1510,"hsa:1510"
"1067","CTSG",1511,"hsa:1511"
"1068","CTSH",1512,"hsa:1512"
"1069","CTSK",1513,"hsa:1513"
"1070","CTSL",1514,"hsa:1514"
"1071","CTSV",1515,"hsa:1515"
"1072","CTSO",1519,"hsa:1519"
"1073","CTSS",1520,"hsa:1520"
"1074","CTSW",1521,"hsa:1521"
"1075","CTSZ",1522,"hsa:1522"
"1076","CUX1",1523,"hsa:1523"
"1077","CX3CR1",1524,"hsa:1524"
"1078","CXADR",1525,"hsa:1525"
"1079","TEX28",1527,"hsa:1527"
"1080","CYB5A",1528,"hsa:1528"
"1081","CYB561",1534,"hsa:1534"
"1082","CYBA",1535,"hsa:1535"
"1083","CYBB",1536,"hsa:1536"
"1084","CYC1",1537,"hsa:1537"
"1085","CYLC1",1538,"hsa:1538"
"1086","CYLC2",1539,"hsa:1539"
"1087","CYLD",1540,"hsa:1540"
"1088","CYP1A1",1543,"hsa:1543"
"1089","CYP1A2",1544,"hsa:1544"
"1090","CYP1B1",1545,"hsa:1545"
"1091","CYP2A6",1548,"hsa:1548"
"1092","CYP2A7",1549,"hsa:1549"
"1093","CYP3A7",1551,"hsa:1551"
"1094","CYP2A13",1553,"hsa:1553"
"1095","CYP2B6",1555,"hsa:1555"
"1096","CYP2C19",1557,"hsa:1557"
"1097","CYP2C8",1558,"hsa:1558"
"1098","CYP2C9",1559,"hsa:1559"
"1099","CYP2C18",1562,"hsa:1562"
"1100","CYP2D7",1564,"hsa:1564"
"1101","CYP2D6",1565,"hsa:1565"
"1102","CYP2E1",1571,"hsa:1571"
"1103","CYP2F1",1572,"hsa:1572"
"1104","CYP2J2",1573,"hsa:1573"
"1105","CYP3A4",1576,"hsa:1576"
"1106","CYP3A5",1577,"hsa:1577"
"1107","CYP4A11",1579,"hsa:1579"
"1108","CYP4B1",1580,"hsa:1580"
"1109","CYP7A1",1581,"hsa:1581"
"1110","CYP8B1",1582,"hsa:1582"
"1111","CYP11A1",1583,"hsa:1583"
"1112","CYP11B1",1584,"hsa:1584"
"1113","CYP11B2",1585,"hsa:1585"
"1114","CYP17A1",1586,"hsa:1586"
"1115","CYP19A1",1588,"hsa:1588"
"1116","CYP21A2",1589,"hsa:1589"
"1117","CYP24A1",1591,"hsa:1591"
"1118","CYP26A1",1592,"hsa:1592"
"1119","CYP27A1",1593,"hsa:1593"
"1120","CYP27B1",1594,"hsa:1594"
"1121","CYP51A1",1595,"hsa:1595"
"1122","DAB1",1600,"hsa:1600"
"1123","DAB2",1601,"hsa:1601"
"1124","DACH1",1602,"hsa:1602"
"1125","DAD1",1603,"hsa:1603"
"1126","CD55",1604,"hsa:1604"
"1127","DAG1",1605,"hsa:1605"
"1128","DGKA",1606,"hsa:1606"
"1129","DGKB",1607,"hsa:1607"
"1130","DGKG",1608,"hsa:1608"
"1131","DGKQ",1609,"hsa:1609"
"1132","DAO",1610,"hsa:1610"
"1133","DAP",1611,"hsa:1611"
"1134","DAPK1",1612,"hsa:1612"
"1135","DAPK3",1613,"hsa:1613"
"1136","DARS",1615,"hsa:1615"
"1137","DAXX",1616,"hsa:1616"
"1138","DAZ1",1617,"hsa:1617"
"1139","DAZL",1618,"hsa:1618"
"1140","BRINP1",1620,"hsa:1620"
"1141","DBH",1621,"hsa:1621"
"1142","DBI",1622,"hsa:1622"
"1143","DBN1",1627,"hsa:1627"
"1144","DBP",1628,"hsa:1628"
"1145","DBT",1629,"hsa:1629"
"1146","DCC",1630,"hsa:1630"
"1147","ECI1",1632,"hsa:1632"
"1148","DCK",1633,"hsa:1633"
"1149","DCN",1634,"hsa:1634"
"1150","DCTD",1635,"hsa:1635"
"1151","ACE",1636,"hsa:1636"
"1152","DCT",1638,"hsa:1638"
"1153","DCTN1",1639,"hsa:1639"
"1154","DCX",1641,"hsa:1641"
"1155","DDB1",1642,"hsa:1642"
"1156","DDB2",1643,"hsa:1643"
"1157","DDC",1644,"hsa:1644"
"1158","AKR1C1",1645,"hsa:1645"
"1159","AKR1C2",1646,"hsa:1646"
"1160","GADD45A",1647,"hsa:1647"
"1161","DDIT3",1649,"hsa:1649"
"1162","DDOST",1650,"hsa:1650"
"1163","DDT",1652,"hsa:1652"
"1164","DDX1",1653,"hsa:1653"
"1165","DDX3X",1654,"hsa:1654"
"1166","DDX5",1655,"hsa:1655"
"1167","DDX6",1656,"hsa:1656"
"1168","DMXL1",1657,"hsa:1657"
"1169","DHX8",1659,"hsa:1659"
"1170","DHX9",1660,"hsa:1660"
"1171","DDX10",1662,"hsa:1662"
"1172","DDX11",1663,"hsa:1663"
"1173","DHX15",1665,"hsa:1665"
"1174","DECR1",1666,"hsa:1666"
"1175","DEFA1",1667,"hsa:1667"
"1176","DEFA3",1668,"hsa:1668"
"1177","DEFA4",1669,"hsa:1669"
"1178","DEFA5",1670,"hsa:1670"
"1179","DEFA6",1671,"hsa:1671"
"1180","DEFB1",1672,"hsa:1672"
"1181","DEFB4A",1673,"hsa:1673"
"1182","DES",1674,"hsa:1674"
"1183","CFD",1675,"hsa:1675"
"1184","DFFA",1676,"hsa:1676"
"1185","DFFB",1677,"hsa:1677"
"1186","TIMM8A",1678,"hsa:1678"
"1187","GSDME",1687,"hsa:1687"
"1188","COCH",1690,"hsa:1690"
"1189","DGUOK",1716,"hsa:1716"
"1190","DHCR7",1717,"hsa:1717"
"1191","DHCR24",1718,"hsa:1718"
"1192","DHFR",1719,"hsa:1719"
"1193","DHODH",1723,"hsa:1723"
"1194","DHPS",1725,"hsa:1725"
"1195","CYB5R3",1727,"hsa:1727"
"1196","NQO1",1728,"hsa:1728"
"1197","DIAPH1",1729,"hsa:1729"
"1198","DIAPH2",1730,"hsa:1730"
"1199","SEPTIN1",1731,"hsa:1731"
"1200","DIO1",1733,"hsa:1733"
"1201","DIO2",1734,"hsa:1734"
"1202","DIO3",1735,"hsa:1735"
"1203","DKC1",1736,"hsa:1736"
"1204","DLAT",1737,"hsa:1737"
"1205","DLD",1738,"hsa:1738"
"1206","DLG1",1739,"hsa:1739"
"1207","DLG2",1740,"hsa:1740"
"1208","DLG3",1741,"hsa:1741"
"1209","DLG4",1742,"hsa:1742"
"1210","DLST",1743,"hsa:1743"
"1211","DLX1",1745,"hsa:1745"
"1212","DLX2",1746,"hsa:1746"
"1213","DLX3",1747,"hsa:1747"
"1214","DLX4",1748,"hsa:1748"
"1215","DLX5",1749,"hsa:1749"
"1216","DLX6",1750,"hsa:1750"
"1217","DMBT1",1755,"hsa:1755"
"1218","DMD",1756,"hsa:1756"
"1219","SARDH",1757,"hsa:1757"
"1220","DMP1",1758,"hsa:1758"
"1221","DNM1",1759,"hsa:1759"
"1222","DMPK",1760,"hsa:1760"
"1223","DMRT1",1761,"hsa:1761"
"1224","DMWD",1762,"hsa:1762"
"1225","DNA2",1763,"hsa:1763"
"1226","DNAH5",1767,"hsa:1767"
"1227","DNAH6",1768,"hsa:1768"
"1228","DNAH8",1769,"hsa:1769"
"1229","DNAH9",1770,"hsa:1770"
"1230","DNASE1",1773,"hsa:1773"
"1231","DNASE1L1",1774,"hsa:1774"
"1232","DNASE1L2",1775,"hsa:1775"
"1233","DNASE1L3",1776,"hsa:1776"
"1234","DNASE2",1777,"hsa:1777"
"1235","DYNC1H1",1778,"hsa:1778"
"1236","DYNC1I1",1780,"hsa:1780"
"1237","DYNC1I2",1781,"hsa:1781"
"1238","DYNC1LI2",1783,"hsa:1783"
"1239","DNM2",1785,"hsa:1785"
"1240","DNMT1",1786,"hsa:1786"
"1241","TRDMT1",1787,"hsa:1787"
"1242","DNMT3A",1788,"hsa:1788"
"1243","DNMT3B",1789,"hsa:1789"
"1244","DNTT",1791,"hsa:1791"
"1245","DOCK1",1793,"hsa:1793"
"1246","DOCK2",1794,"hsa:1794"
"1247","DOCK3",1795,"hsa:1795"
"1248","DOK1",1796,"hsa:1796"
"1249","DXO",1797,"hsa:1797"
"1250","DPAGT1",1798,"hsa:1798"
"1251","DPEP1",1800,"hsa:1800"
"1252","DPH1",1801,"hsa:1801"
"1253","DPH2",1802,"hsa:1802"
"1254","DPP4",1803,"hsa:1803"
"1255","DPP6",1804,"hsa:1804"
"1256","DPT",1805,"hsa:1805"
"1257","DPYD",1806,"hsa:1806"
"1258","DPYS",1807,"hsa:1807"
"1259","DPYSL2",1808,"hsa:1808"
"1260","DPYSL3",1809,"hsa:1809"
"1261","DR1",1810,"hsa:1810"
"1262","SLC26A3",1811,"hsa:1811"
"1263","DRD1",1812,"hsa:1812"
"1264","DRD2",1813,"hsa:1813"
"1265","DRD3",1814,"hsa:1814"
"1266","DRD4",1815,"hsa:1815"
"1267","DRG2",1819,"hsa:1819"
"1268","ARID3A",1820,"hsa:1820"
"1269","DRP2",1821,"hsa:1821"
"1270","ATN1",1822,"hsa:1822"
"1271","DSC1",1823,"hsa:1823"
"1272","DSC2",1824,"hsa:1824"
"1273","DSC3",1825,"hsa:1825"
"1274","DSCAM",1826,"hsa:1826"
"1275","RCAN1",1827,"hsa:1827"
"1276","DSG1",1828,"hsa:1828"
"1277","DSG2",1829,"hsa:1829"
"1278","DSG3",1830,"hsa:1830"
"1279","TSC22D3",1831,"hsa:1831"
"1280","DSP",1832,"hsa:1832"
"1281","EPYC",1833,"hsa:1833"
"1282","DSPP",1834,"hsa:1834"
"1283","SLC26A2",1836,"hsa:1836"
"1284","DTNA",1837,"hsa:1837"
"1285","DTNB",1838,"hsa:1838"
"1286","HBEGF",1839,"hsa:1839"
"1287","DTX1",1840,"hsa:1840"
"1288","DTYMK",1841,"hsa:1841"
"1289","ECM2",1842,"hsa:1842"
"1290","DUSP1",1843,"hsa:1843"
"1291","DUSP2",1844,"hsa:1844"
"1292","DUSP3",1845,"hsa:1845"
"1293","DUSP4",1846,"hsa:1846"
"1294","DUSP5",1847,"hsa:1847"
"1295","DUSP6",1848,"hsa:1848"
"1296","DUSP7",1849,"hsa:1849"
"1297","DUSP8",1850,"hsa:1850"
"1298","DUSP9",1852,"hsa:1852"
"1299","DUT",1854,"hsa:1854"
"1300","DVL1",1855,"hsa:1855"
"1301","DVL2",1856,"hsa:1856"
"1302","DVL3",1857,"hsa:1857"
"1303","DYRK1A",1859,"hsa:1859"
"1304","TOR1A",1861,"hsa:1861"
"1305","E2F1",1869,"hsa:1869"
"1306","E2F2",1870,"hsa:1870"
"1307","E2F3",1871,"hsa:1871"
"1308","E2F4",1874,"hsa:1874"
"1309","E2F5",1875,"hsa:1875"
"1310","E2F6",1876,"hsa:1876"
"1311","E4F1",1877,"hsa:1877"
"1312","EBF1",1879,"hsa:1879"
"1313","GPR183",1880,"hsa:1880"
"1314","ECE1",1889,"hsa:1889"
"1315","TYMP",1890,"hsa:1890"
"1316","ECH1",1891,"hsa:1891"
"1317","ECHS1",1892,"hsa:1892"
"1318","ECM1",1893,"hsa:1893"
"1319","ECT2",1894,"hsa:1894"
"1320","EDA",1896,"hsa:1896"
"1321","S1PR1",1901,"hsa:1901"
"1322","LPAR1",1902,"hsa:1902"
"1323","S1PR3",1903,"hsa:1903"
"1324","EDN1",1906,"hsa:1906"
"1325","EDN2",1907,"hsa:1907"
"1326","EDN3",1908,"hsa:1908"
"1327","EDNRA",1909,"hsa:1909"
"1328","EDNRB",1910,"hsa:1910"
"1329","PHC1",1911,"hsa:1911"
"1330","PHC2",1912,"hsa:1912"
"1331","EEF1A1",1915,"hsa:1915"
"1332","EEF1A2",1917,"hsa:1917"
"1333","EEF1B2",1933,"hsa:1933"
"1334","EEF1D",1936,"hsa:1936"
"1335","EEF1G",1937,"hsa:1937"
"1336","EEF2",1938,"hsa:1938"
"1337","EIF2D",1939,"hsa:1939"
"1338","EFNA1",1942,"hsa:1942"
"1339","EFNA2",1943,"hsa:1943"
"1340","EFNA3",1944,"hsa:1944"
"1341","EFNA4",1945,"hsa:1945"
"1342","EFNA5",1946,"hsa:1946"
"1343","EFNB1",1947,"hsa:1947"
"1344","EFNB2",1948,"hsa:1948"
"1345","EFNB3",1949,"hsa:1949"
"1346","EGF",1950,"hsa:1950"
"1347","CELSR3",1951,"hsa:1951"
"1348","CELSR2",1952,"hsa:1952"
"1349","MEGF6",1953,"hsa:1953"
"1350","MEGF8",1954,"hsa:1954"
"1351","MEGF9",1955,"hsa:1955"
"1352","EGFR",1956,"hsa:1956"
"1353","EGR1",1958,"hsa:1958"
"1354","EGR2",1959,"hsa:1959"
"1355","EGR3",1960,"hsa:1960"
"1356","EGR4",1961,"hsa:1961"
"1357","EHHADH",1962,"hsa:1962"
"1358","EIF1AX",1964,"hsa:1964"
"1359","EIF2S1",1965,"hsa:1965"
"1360","EIF2B1",1967,"hsa:1967"
"1361","EIF2S3",1968,"hsa:1968"
"1362","EPHA2",1969,"hsa:1969"
"1363","EIF4A1",1973,"hsa:1973"
"1364","EIF4A2",1974,"hsa:1974"
"1365","EIF4B",1975,"hsa:1975"
"1366","EIF4E",1977,"hsa:1977"
"1367","EIF4EBP1",1978,"hsa:1978"
"1368","EIF4EBP2",1979,"hsa:1979"
"1369","EIF4G1",1981,"hsa:1981"
"1370","EIF4G2",1982,"hsa:1982"
"1371","EIF5",1983,"hsa:1983"
"1372","EIF5A",1984,"hsa:1984"
"1373","CELA1",1990,"hsa:1990"
"1374","ELANE",1991,"hsa:1991"
"1375","SERPINB1",1992,"hsa:1992"
"1376","ELAVL2",1993,"hsa:1993"
"1377","ELAVL1",1994,"hsa:1994"
"1378","ELAVL3",1995,"hsa:1995"
"1379","ELAVL4",1996,"hsa:1996"
"1380","ELF1",1997,"hsa:1997"
"1381","ELF2",1998,"hsa:1998"
"1382","ELF3",1999,"hsa:1999"
"1383","ELF4",2000,"hsa:2000"
"1384","ELF5",2001,"hsa:2001"
"1385","ELK1",2002,"hsa:2002"
"1386","ELK3",2004,"hsa:2004"
"1387","ELK4",2005,"hsa:2005"
"1388","ELN",2006,"hsa:2006"
"1389","EML1",2009,"hsa:2009"
"1390","EMD",2010,"hsa:2010"
"1391","MARK2",2011,"hsa:2011"
"1392","EMP1",2012,"hsa:2012"
"1393","EMP2",2013,"hsa:2013"
"1394","EMP3",2014,"hsa:2014"
"1395","ADGRE1",2015,"hsa:2015"
"1396","EMX1",2016,"hsa:2016"
"1397","CTTN",2017,"hsa:2017"
"1398","EMX2",2018,"hsa:2018"
"1399","EN1",2019,"hsa:2019"
"1400","EN2",2020,"hsa:2020"
"1401","ENDOG",2021,"hsa:2021"
"1402","ENG",2022,"hsa:2022"
"1403","ENO1",2023,"hsa:2023"
"1404","ENO2",2026,"hsa:2026"
"1405","ENO3",2027,"hsa:2027"
"1406","ENPEP",2028,"hsa:2028"
"1407","ENSA",2029,"hsa:2029"
